base_case_id,state,region_id,season,label,scenario_type,score,decision,abstained,score_delta_vs_observed,decision_changed,evidence_completeness,imputation
V08-CON-SUY-SPR-12,load_unavailable,suyeong,spring,normal,allowed_partial_operation,0.08526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-12,weather_unavailable,suyeong,spring,normal,allowed_partial_operation,0.08526667,normal,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-12,phase_unavailable,suyeong,spring,normal,allowed_partial_operation,0.11120000,normal,false,0.02593333,false,0.33333333,none
V08-CON-SUY-SPR-13,as_observed,suyeong,spring,normal,temporary_load_fluctuation,0.00966667,normal,false,0.00000000,false,1.00000000,none
V08-CON-SUY-SPR-13,load_unavailable,suyeong,spring,normal,temporary_load_fluctuation,0.01523333,normal,false,0.00556667,false,0.66666667,none
V08-CON-SUY-SPR-13,weather_unavailable,suyeong,spring,normal,temporary_load_fluctuation,0.00966667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-13,phase_unavailable,suyeong,spring,normal,temporary_load_fluctuation,0.03063333,normal,false,0.02096667,false,0.66666667,none
V08-CON-SUY-SPR-14,as_observed,suyeong,spring,normal,temporary_load_fluctuation,0.00433333,normal,false,0.00000000,false,1.00000000,none
V08-CON-SUY-SPR-14,load_unavailable,suyeong,spring,normal,temporary_load_fluctuation,0.02476667,normal,false,0.02043333,false,0.66666667,none
V08-CON-SUY-SPR-14,weather_unavailable,suyeong,spring,normal,temporary_load_fluctuation,0.00433333,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-14,phase_unavailable,suyeong,spring,normal,temporary_load_fluctuation,0.01486667,normal,false,0.01053333,false,0.66666667,none
V08-CON-SUY-SPR-15,as_observed,suyeong,spring,normal,feature_missing_normal,0.15986667,normal,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-15,load_unavailable,suyeong,spring,normal,feature_missing_normal,0.15760000,normal,false,-0.00226667,false,0.00000000,none
V08-CON-SUY-SPR-15,weather_unavailable,suyeong,spring,normal,feature_missing_normal,0.15986667,normal,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-15,phase_unavailable,suyeong,spring,normal,feature_missing_normal,0.15986667,normal,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-16,as_observed,suyeong,spring,normal,feature_missing_normal,0.20433333,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-16,load_unavailable,suyeong,spring,normal,feature_missing_normal,0.22476667,normal,false,0.02043333,false,0.33333333,none
V08-CON-SUY-SPR-16,weather_unavailable,suyeong,spring,normal,feature_missing_normal,0.20433333,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-16,phase_unavailable,suyeong,spring,normal,feature_missing_normal,0.21486667,normal,false,0.01053333,false,0.33333333,none
V08-CON-SUY-SPR-17,as_observed,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,0.58033333,anomaly,false,0.00000000,false,1.00000000,none
V08-CON-SUY-SPR-17,load_unavailable,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,0.65836667,anomaly,false,0.07803333,false,0.66666667,none
V08-CON-SUY-SPR-17,weather_unavailable,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,0.58033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-17,phase_unavailable,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,0.64846667,anomaly,false,0.06813333,false,0.66666667,none
V08-CON-SUY-SPR-18,as_observed,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,0.93866667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-18,load_unavailable,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.06133333,false,0.33333333,none
V08-CON-SUY-SPR-18,weather_unavailable,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,0.93866667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-18,phase_unavailable,suyeong,spring,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.06133333,false,0.33333333,none
V08-CON-SUY-SPR-19,as_observed,suyeong,spring,abnormal,post_sunrise_persistent_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-19,load_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,-0.05533333,false,0.33333333,none
V08-CON-SUY-SPR-19,weather_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-19,phase_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,0.51113333,abstain,true,-0.01353333,true,0.33333333,none
V08-CON-SUY-SPR-20,as_observed,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-20,load_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-20,weather_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-20,phase_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-21,as_observed,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-21,load_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-21,weather_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-21,phase_unavailable,suyeong,spring,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-22,as_observed,suyeong,spring,abnormal,deep_day_partial_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-22,load_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,0.46933333,normal,false,-0.05533333,false,0.33333333,none
V08-CON-SUY-SPR-22,weather_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-22,phase_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,0.51113333,abstain,true,-0.01353333,true,0.33333333,none
V08-CON-SUY-SPR-23,as_observed,suyeong,spring,abnormal,deep_day_partial_activation,0.77033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-23,load_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,0.66256667,anomaly,false,-0.10776667,false,0.33333333,none
V08-CON-SUY-SPR-23,weather_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,0.77033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-23,phase_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,0.69886667,anomaly,false,-0.07146667,false,0.33333333,none
V08-CON-SUY-SPR-24,as_observed,suyeong,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-24,load_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-24,weather_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-24,phase_unavailable,suyeong,spring,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-25,as_observed,suyeong,spring,abnormal,deep_day_full_activation,0.33966667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-25,load_unavailable,suyeong,spring,abnormal,deep_day_full_activation,0.26583333,normal,false,-0.07383333,false,0.33333333,none
V08-CON-SUY-SPR-25,weather_unavailable,suyeong,spring,abnormal,deep_day_full_activation,0.33966667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-25,phase_unavailable,suyeong,spring,abnormal,deep_day_full_activation,0.30763333,normal,false,-0.03203333,false,0.33333333,none
V08-CON-SUY-SPR-26,as_observed,suyeong,spring,abnormal,deep_day_full_activation,0.77033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-26,load_unavailable,suyeong,spring,abnormal,deep_day_full_activation,0.66256667,anomaly,false,-0.10776667,false,0.33333333,none
V08-CON-SUY-SPR-26,weather_unavailable,suyeong,spring,abnormal,deep_day_full_activation,0.77033333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-26,phase_unavailable,suyeong,spring,abnormal,deep_day_full_activation,0.69886667,anomaly,false,-0.07146667,false,0.33333333,none
V08-CON-SUY-SPR-27,as_observed,suyeong,spring,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-27,load_unavailable,suyeong,spring,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-27,weather_unavailable,suyeong,spring,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-27,phase_unavailable,suyeong,spring,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-28,as_observed,suyeong,spring,abnormal,phase_selective_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-28,load_unavailable,suyeong,spring,abnormal,phase_selective_activation,0.46933333,normal,false,-0.05533333,false,0.33333333,none
V08-CON-SUY-SPR-28,weather_unavailable,suyeong,spring,abnormal,phase_selective_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-28,phase_unavailable,suyeong,spring,abnormal,phase_selective_activation,0.51113333,abstain,true,-0.01353333,true,0.33333333,none
V08-CON-SUY-SPR-29,as_observed,suyeong,spring,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-29,load_unavailable,suyeong,spring,abnormal,weak_long_duration_activation,0.77600000,anomaly,false,-0.12013333,false,0.33333333,none
V08-CON-SUY-SPR-29,weather_unavailable,suyeong,spring,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-29,phase_unavailable,suyeong,spring,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-30,as_observed,suyeong,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-30,load_unavailable,suyeong,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-30,weather_unavailable,suyeong,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-30,phase_unavailable,suyeong,spring,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-31,as_observed,suyeong,spring,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-31,load_unavailable,suyeong,spring,abnormal,moderate_load_mismatch,0.29200000,normal,false,-0.08346667,false,0.33333333,none
V08-CON-SUY-SPR-31,weather_unavailable,suyeong,spring,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-31,phase_unavailable,suyeong,spring,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-32,as_observed,suyeong,spring,abnormal,moderate_load_mismatch,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-32,load_unavailable,suyeong,spring,abnormal,moderate_load_mismatch,0.77600000,anomaly,false,-0.12013333,false,0.33333333,none
V08-CON-SUY-SPR-32,weather_unavailable,suyeong,spring,abnormal,moderate_load_mismatch,0.89613333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-32,phase_unavailable,suyeong,spring,abnormal,moderate_load_mismatch,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-33,as_observed,suyeong,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-33,load_unavailable,suyeong,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-33,weather_unavailable,suyeong,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-33,phase_unavailable,suyeong,spring,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-34,as_observed,suyeong,spring,abnormal,partial_activation_long_persistence,0.64680000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-34,load_unavailable,suyeong,spring,abnormal,partial_activation_long_persistence,0.58800000,abstain,true,-0.05880000,true,0.33333333,none
V08-CON-SUY-SPR-34,weather_unavailable,suyeong,spring,abnormal,partial_activation_long_persistence,0.64680000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-34,phase_unavailable,suyeong,spring,abnormal,partial_activation_long_persistence,0.64680000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-35,as_observed,suyeong,spring,abnormal,phase_anomaly_moderate_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-35,load_unavailable,suyeong,spring,abnormal,phase_anomaly_moderate_activation,0.56080000,abstain,true,-0.13806667,true,0.33333333,none
V08-CON-SUY-SPR-35,weather_unavailable,suyeong,spring,abnormal,phase_anomaly_moderate_activation,0.69886667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-35,phase_unavailable,suyeong,spring,abnormal,phase_anomaly_moderate_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-36,as_observed,suyeong,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SPR-36,load_unavailable,suyeong,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-36,weather_unavailable,suyeong,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-SUY-SPR-36,phase_unavailable,suyeong,spring,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-01,as_observed,suyeong,summer,normal,normal_full_operation,0.27333333,normal,false,0.00000000,false,1.00000000,none
V08-CON-SUY-SUM-01,load_unavailable,suyeong,summer,normal,normal_full_operation,0.28526667,normal,false,0.01193333,false,0.66666667,none
V08-CON-SUY-SUM-01,weather_unavailable,suyeong,summer,normal,normal_full_operation,0.27333333,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-01,phase_unavailable,suyeong,summer,normal,normal_full_operation,0.30066667,normal,false,0.02733333,false,0.66666667,none
V08-CON-SUY-SUM-02,as_observed,suyeong,summer,normal,normal_full_operation,0.31566667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-02,load_unavailable,suyeong,summer,normal,normal_full_operation,0.34723333,normal,false,0.03156667,false,0.33333333,none
V08-CON-SUY-SUM-02,weather_unavailable,suyeong,summer,normal,normal_full_operation,0.31566667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-02,phase_unavailable,suyeong,summer,normal,normal_full_operation,0.33733333,normal,false,0.02166667,false,0.33333333,none
V08-CON-SUY-SUM-03,as_observed,suyeong,summer,normal,normal_full_operation,0.35400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-03,load_unavailable,suyeong,summer,normal,normal_full_operation,0.37400000,normal,false,0.02000000,false,0.33333333,none
V08-CON-SUY-SUM-03,weather_unavailable,suyeong,summer,normal,normal_full_operation,0.35400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-03,phase_unavailable,suyeong,summer,normal,normal_full_operation,0.36960000,normal,false,0.01560000,false,0.33333333,none
V08-CON-SUY-SUM-04,as_observed,suyeong,summer,normal,twilight_boundary_operation,0.05166667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-04,load_unavailable,suyeong,summer,normal,twilight_boundary_operation,0.06143333,normal,false,0.00976667,false,0.33333333,none
V08-CON-SUY-SUM-04,weather_unavailable,suyeong,summer,normal,twilight_boundary_operation,0.05166667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-04,phase_unavailable,suyeong,summer,normal,twilight_boundary_operation,0.07683333,normal,false,0.02516667,false,0.33333333,none
V08-CON-SUY-SUM-05,as_observed,suyeong,summer,normal,twilight_boundary_operation,0.18033333,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-05,load_unavailable,suyeong,summer,normal,twilight_boundary_operation,0.21836667,normal,false,0.03803333,false,0.33333333,none
V08-CON-SUY-SUM-05,weather_unavailable,suyeong,summer,normal,twilight_boundary_operation,0.18033333,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-05,phase_unavailable,suyeong,summer,normal,twilight_boundary_operation,0.20846667,normal,false,0.02813333,false,0.33333333,none
V08-CON-SUY-SUM-06,as_observed,suyeong,summer,normal,twilight_boundary_operation,0.43866667,normal,false,0.00000000,false,0.66666667,none
V08-CON-SUY-SUM-06,load_unavailable,suyeong,summer,normal,twilight_boundary_operation,0.48713333,normal,false,0.04846667,false,0.33333333,none
