model,case_id,cabinet_uid,label,control_type,score_ami,score_duration,score_solar,score_asset,score_weather,total_score,candidate,rank
M3,CTRL-SY-CAB-91a790ee47,SY-CAB-91a790ee47,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,131
M3,CTRL-SY-CAB-92de49aa37,SY-CAB-92de49aa37,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,132
M3,CTRL-SY-CAB-92eb2e5b2c,SY-CAB-92eb2e5b2c,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,133
M3,CTRL-SY-CAB-933e0543f6,SY-CAB-933e0543f6,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,134
M3,CTRL-SY-CAB-937deb1a4d,SY-CAB-937deb1a4d,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,135
M3,CTRL-SY-CAB-9475205fe5,SY-CAB-9475205fe5,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,136
M3,CTRL-SY-CAB-963cc46567,SY-CAB-963cc46567,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,137
M3,CTRL-SY-CAB-966875a63c,SY-CAB-966875a63c,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,138
M3,CTRL-SY-CAB-9757f5ca46,SY-CAB-9757f5ca46,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,139
M3,CTRL-SY-CAB-9a1335b0c3,SY-CAB-9a1335b0c3,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,140
M3,CTRL-SY-CAB-9a4fcd9616,SY-CAB-9a4fcd9616,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,141
M3,CTRL-SY-CAB-9b16398af5,SY-CAB-9b16398af5,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,142
M3,CTRL-SY-CAB-9f97df4c82,SY-CAB-9f97df4c82,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,143
M3,CTRL-SY-CAB-9fec55c536,SY-CAB-9fec55c536,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,144
M3,CTRL-SY-CAB-a42a4f4e8d,SY-CAB-a42a4f4e8d,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,145
M3,CTRL-SY-CAB-a68df7d176,SY-CAB-a68df7d176,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,146
M3,CTRL-SY-CAB-a715479152,SY-CAB-a715479152,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,147
M3,CTRL-SY-CAB-a96e62a3bc,SY-CAB-a96e62a3bc,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,148
M3,CTRL-SY-CAB-a9d5cc164f,SY-CAB-a9d5cc164f,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,149
M3,CTRL-SY-CAB-aec1bf9469,SY-CAB-aec1bf9469,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,150
M3,CTRL-SY-CAB-aec7dd5eb0,SY-CAB-aec7dd5eb0,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,151
M3,CTRL-SY-CAB-aedca82d53,SY-CAB-aedca82d53,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,152
M3,CTRL-SY-CAB-b1ddd2bdb1,SY-CAB-b1ddd2bdb1,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,153
M3,CTRL-SY-CAB-b30f5cbde4,SY-CAB-b30f5cbde4,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,154
M3,CTRL-SY-CAB-b32bddb84c,SY-CAB-b32bddb84c,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,155
M3,CTRL-SY-CAB-b47e8f9727,SY-CAB-b47e8f9727,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,156
M3,CTRL-SY-CAB-b67fa2d367,SY-CAB-b67fa2d367,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,157
M3,CTRL-SY-CAB-b70f9ee7e7,SY-CAB-b70f9ee7e7,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,158
M3,CTRL-SY-CAB-b7ab059f4f,SY-CAB-b7ab059f4f,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,159
M3,CTRL-SY-CAB-b7da6f9acf,SY-CAB-b7da6f9acf,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,160
M3,CTRL-SY-CAB-b86f498cc3,SY-CAB-b86f498cc3,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,161
M3,CTRL-SY-CAB-b8be8cec6d,SY-CAB-b8be8cec6d,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,162
M3,CTRL-SY-CAB-bc70898630,SY-CAB-bc70898630,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,163
M3,CTRL-SY-CAB-be62abcbf5,SY-CAB-be62abcbf5,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,164
M3,CTRL-SY-CAB-bee6a8d850,SY-CAB-bee6a8d850,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,165
M3,CTRL-SY-CAB-c181d62281,SY-CAB-c181d62281,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,166
M3,CTRL-SY-CAB-c3d2aa0721,SY-CAB-c3d2aa0721,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,167
M3,CTRL-SY-CAB-c4dd5df0e5,SY-CAB-c4dd5df0e5,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,168
M3,CTRL-SY-CAB-c5506ce2f7,SY-CAB-c5506ce2f7,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,169
M3,CTRL-SY-CAB-c571e98945,SY-CAB-c571e98945,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,170
M3,CTRL-SY-CAB-c6be2c6456,SY-CAB-c6be2c6456,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,171
M3,CTRL-SY-CAB-c8c6110f22,SY-CAB-c8c6110f22,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,172
M3,CTRL-SY-CAB-c9a6edb47e,SY-CAB-c9a6edb47e,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,173
M3,CTRL-SY-CAB-ca98038b60,SY-CAB-ca98038b60,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,174
M3,CTRL-SY-CAB-caf55e3126,SY-CAB-caf55e3126,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,175
M3,CTRL-SY-CAB-cf229f9f07,SY-CAB-cf229f9f07,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,176
M3,CTRL-SY-CAB-cfd6ffef71,SY-CAB-cfd6ffef71,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,177
M3,CTRL-SY-CAB-d1f531bd7e,SY-CAB-d1f531bd7e,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,178
M3,CTRL-SY-CAB-d24a2598cf,SY-CAB-d24a2598cf,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,179
M3,CTRL-SY-CAB-d3316300a8,SY-CAB-d3316300a8,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,180
M3,CTRL-SY-CAB-d39b98ce61,SY-CAB-d39b98ce61,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,181
M3,CTRL-SY-CAB-d47a90f94c,SY-CAB-d47a90f94c,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,182
M3,CTRL-SY-CAB-d5dc4a7bb3,SY-CAB-d5dc4a7bb3,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,183
M3,CTRL-SY-CAB-d6b5d53967,SY-CAB-d6b5d53967,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,184
M3,CTRL-SY-CAB-d737cbd16d,SY-CAB-d737cbd16d,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,185
M3,CTRL-SY-CAB-e0188b6a4c,SY-CAB-e0188b6a4c,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,186
M3,CTRL-SY-CAB-e15575ce71,SY-CAB-e15575ce71,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,187
M3,CTRL-SY-CAB-e20a3be758,SY-CAB-e20a3be758,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,188
M3,CTRL-SY-CAB-e263d3fdfa,SY-CAB-e263d3fdfa,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,189
M3,CTRL-SY-CAB-e427dc3ca2,SY-CAB-e427dc3ca2,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,190
M3,CTRL-SY-CAB-e583f354ec,SY-CAB-e583f354ec,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,191
M3,CTRL-SY-CAB-e6b12e7489,SY-CAB-e6b12e7489,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,192
M3,CTRL-SY-CAB-ea4a11ca87,SY-CAB-ea4a11ca87,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,193
M3,CTRL-SY-CAB-ef9bc6cf08,SY-CAB-ef9bc6cf08,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,194
M3,CTRL-SY-CAB-f1dba229cb,SY-CAB-f1dba229cb,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,195
M3,CTRL-SY-CAB-f29edc0522,SY-CAB-f29edc0522,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,196
M3,CTRL-SY-CAB-f3764d2d5a,SY-CAB-f3764d2d5a,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,197
M3,CTRL-SY-CAB-f4d9b96a9a,SY-CAB-f4d9b96a9a,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,198
M3,CTRL-SY-CAB-f68f465c9b,SY-CAB-f68f465c9b,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,199
M3,CTRL-SY-CAB-f7cde5aa3d,SY-CAB-f7cde5aa3d,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,200
M3,CTRL-SY-CAB-fa5d1e9798,SY-CAB-fa5d1e9798,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,201
M3,CTRL-SY-CAB-fdda50350c,SY-CAB-fdda50350c,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,202
M3,CTRL-SY-CAB-fe173da917,SY-CAB-fe173da917,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,203
M3,CTRL-SY-CAB-ff023a997e,SY-CAB-ff023a997e,normal_control,,0.02,-0.02,0.0,0.0,0.0,0.0,False,204
